country,name,id,provider,source,future_programmes,future_hours,desc_pct,sample_title,sample_desc,quality_score,alternatives,alternative_sources,url
Saudi Arabia,Asharq Discovery.sa,Asharq Discovery.sa,openepg,saudiarabia1,12,44.5,100.0,الشرق ديسكفري,محتوى وثائقي متنوع يأخذ المشاهد في رحلات عبر الطبيعة والتاريخ والعلوم والثقافات، مع قصص ملهمة واكتشافات مدهشة من مختلف أنحاء العالم.,178.75,1,openepg:saudiarabia2:Asharq Discovery.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Asharq Documentary.sa,Asharq Documentary.sa,openepg,saudiarabia1,12,44.5,100.0,الشرق الوثائقية,قناة وثائقية تقدم محتوى متنوعًا يستكشف التاريخ والمجتمع والثقافة والقضايا المعاصرة، عبر قصص وتحقيقات وبرامج معمقة من المنطقة والعالم.,178.75,1,openepg:saudiarabia2:Asharq Documentary.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Asharq.sa,Asharq.sa,openepg,saudiarabia1,12,44.5,100.0,الشرق,تغطية إخبارية متواصلة لأبرز التطورات السياسية والاقتصادية والمجتمعية، مع تحليلات وتقارير ميدانية وحوارات تتابع أهم الأحداث في المنطقة والعالم.,178.75,1,openepg:saudiarabia2:Asharq.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,الظفرة.eg,الظفرة.eg,openepg,egypt1,43,39.5,69.8,الكندوش ج2,تستكمل أحداث الجزء الثاني من المسلسل، ويتضح وجود دوافع خفية وراء زواج (ياسمين) من (عزمي) وتحيك ضده المؤامرات بسبب ظنها أنه وراء مقتل والدها، بينما تنقلب حياة (عزمي) بعد قبض الشرطة على أخوه (رشاد).,178.09,0,,https://www.open-epg.com/files/egypt1.xml
Saudi Arabia,MBC Iraq HD.sa,MBC Iraq HD.sa,openepg,saudiarabia3,34,28.4,100.0,عائلتي تربح,‫م1 ، ح55 : ‫تتنافس عائلتان بالإجابة على الأسئلة عن مختلف المواضيع من أجل الفوز بجائزة قدرها عشرة ملايين دينار عراقي.‬‬,176.6,1,openepg:saudiarabia4:MBC Iraq HD.sa,https://www.open-epg.com/files/saudiarabia3.xml
Egypt,Roya.eg,Roya.eg,openepg,egypt2,36,44.5,66.7,Noqta Entaha,"The pharmacist, Fares Yacoub, struggles to hide his first crime, which he committed by mistake against the teenage brother of his wife, who seeks to uncover the truth about the murder of her only brother.",176.11,0,,https://www.open-epg.com/files/egypt2.xml
UAE,قناة اللعبة.ae,قناة اللعبة.ae,openepg,uae6,40,24.0,100.0,اللعبة: ليفل الوحش موسم 2 حلقة 10,يصدم وسيم عندما يكتشف أن طلاق نسرين سيكلفه مبلغا طائلا من المال، بينما يجبر مازو على إشراك شويكار وبسيوني في اللعبة.,176.0,0,,https://www.open-epg.com/files/uae6.xml
Egypt,Maspero Zaman.eg,Maspero Zaman.eg,openepg,egypt2,56,43.5,42.9,La 'iilah 'iilaa allah 3,"In season three, the events take place in Ancient Egypt, specifically during the rule of Akhenaten and his wife Nefertiti, and review the ideas of ​​monotheism, gods, and good and evil in that time period.",175.57,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,ميكس بالعربي.eg,ميكس بالعربي.eg,openepg,egypt1,33,33.5,87.9,A Miracle 2,يتتبع المسلسل مسيرة علي خلال مواجهة صدمة عائلية بمواجهة والده الذي تركه في الطفولة، والتغييرات الجوهرية في إدارة المستشفى التي أدت لاختبارات كفاءة الطاقم، بالإضافة إلى تطور علاقته العاطفية مع نازلي.,173.57,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Rotana Khalejia.eg,Rotana Khalejia.eg,openepg,egypt2,42,43.5,57.1,El Daawa Ammah,"A reckless young man's life is turned upside down after he quarrels with his mother, as a curse befalls him that makes him constantly fail, especially after his involvement with Walid and Sanaa in a fraud.",172.93,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,MBC Plus eLife HD.sa,MBC Plus eLife HD.sa,openepg,saudiarabia3,29,27.9,100.0,أهلاً بالستات,‫م2025 ، ح153 : ‫تقوم مجموعة من مختلف الشخصيات بمناقشة اهتمامات المرأة العصرية، أثناء محاولتها معرفة وفهم ما ترغب به النساء.‬‬,170.85,1,openepg:saudiarabia4:MBC Plus eLife HD.sa,https://www.open-epg.com/files/saudiarabia3.xml
Egypt,اﻹمارات.eg,اﻹمارات.eg,openepg,egypt1,47,39.5,55.3,كنا أمس,بحلقات منفصلة يتناول عدد من القضايا الاجتماعية حول التسامح والقدرة على المغفرة ومنح فرصة ثانية.,170.49,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,أو إس إن موفيز هوليوود.eg,أو إس إن موفيز هوليوود.eg,openepg,egypt1,20,33.4,100.0,Stand Up Guys,مجرم عجوز يدعى دوك (كريستوفر والكن) يحاول لم شمل عصابته القديمة، للترحيب بخروج صديقه المُقرب فال (آل بتشينو) من السجن، قبل أن يضطر لتنفيذ مخطط لقتله بعد ذلك.,170.1,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,OSN TV Movies Hollywood.eg,OSN TV Movies Hollywood.eg,openepg,egypt2,20,33.4,100.0,Stand Up Guys,"An old criminal named Doc (Christopher Walken) tries to reunite his old gang, to welcome his close friend Val (Al Pacino) who came out of prison, before having to carry out a hit to kill him afterwards.",170.1,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,أو إس إن فاميلي موفيز.eg,أو إس إن فاميلي موفيز.eg,openepg,egypt1,19,33.9,100.0,Harry Potter and the Chamber of Secrets,يتلقى (هاري بوتر) تحذيرًا من الجني المنزلي (دوبي) من العودة إلى مدرسة هوغوورتس، ويأتي (رون ويزلي) وشقيقاه لإنقاذ هاري بسيارتهم الطائرة، وتبدأ سلسلة من الهجمات على الطلبة من أبناء العامة غير السحرة، وهو اﻷمر ذو الصلة بحجرة اﻷسرار التي انفتحت.,169.85,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,OSN TV Movies Family.eg,OSN TV Movies Family.eg,openepg,egypt2,19,33.9,100.0,Harry Potter and the Chamber of Secrets,"Harry Potter gets a warning from Dobby about going back to Hogwarts. Ron and his brothers come to rescue Harry with their flying cars, and a series of attacks on students seem to be linked to the opening of the Chamber of Secrets.",169.85,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,رؤيا.eg,رؤيا.eg,openepg,egypt1,33,39.5,69.7,نقطة انتهى,يجاهد الصيدلي (فارس يعقوب) من أجل إخفاء جريمته الأولى التي ارتكبها عن طريق الخطأ بحق شقيق زوجته المراهق، فيما تسعى زوجته إلى كشف حقيقة مقتل شقيقها الوحيد.,168.01,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,أو إس إن موفيز أكشن.eg,أو إس إن موفيز أكشن.eg,openepg,egypt1,17,34.0,100.0,Blood Diamond,يعيش (سلومون فاندي) في سيراليون، ويحلم بمستقبل أفضل لأسرته الصغيرة، لكن أحلامه تتبخر عندما يهاجم المتمردون قريته ويختطفونه ليعمل في مناجم الماس.يعثر في أثناء عمله على ماسة ضخمة وردية اللون فيخبئها، وفي الوقت نفسه تهاجم القوات الحكومية المنجم وتقبض عليه وتلقيه في السجن.يتقابل فاندي مع (آرشر) ويخبره عن الماسة، فيقوم بتهريبه من السجن، ويعرض عليه العثور على عائلته المفقودة مقابل الماسة الثمينة.تتوالى الأحداث في أجواء دموية عنيفة، ويكون فاندي سببًا في تغيير حياة آرشر إلى الأبد.,168.0,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,OSN TV Movies Action.eg,OSN TV Movies Action.eg,openepg,egypt2,17,34.0,100.0,Blood Diamond,"In Sierra Leone, Solomon Vandy is separated from his family and forced to work in mines, where he finds a diamond and hides it. When he's arrested, he meets Danny Archer the arms trafficker, who offers to help him find his family in exchange for the priceless diamond.",168.0,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,أو إس إن موفيز بريميير.eg,أو إس إن موفيز بريميير.eg,openepg,egypt1,17,33.4,100.0,In the Heights,في نسخة جديدة من مسرحية برودواي الموسيقية، يتناول العمل قصة بقال يخطط لإغلاق متجره والتقاعد في جمهورية الدومنيكان، حيث سيتمكن من الحصول على إرث جدته هناك.,167.1,0,,https://www.open-epg.com/files/egypt1.xml
