provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,url
epgshare,SA1,CNN.sa,CNN,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Cartoon.Network.sa,Cartoon Network,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Cine.Mo.sa,Cine Mo,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Cinema.One.Global.sa,Cinema One Global,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Crime.&.Investigation.Network.sa,Crime & Investigation Network,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,DWRR.101.9.sa,DWRR 101.9,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,DZMM.Teleradyo.sa,DZMM Teleradyo,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Discovery.HD.sa,Discovery HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Discovery.ID.sa,Discovery ID,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Dubai.Racing.1.HD.sa,Dubai Racing 1 HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Dubai.Racing.3.sa,Dubai Racing 3,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,E!.Entertainment.sa,E! Entertainment,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Fatafeat.sa,Fatafeat,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,France.24.English.sa,France 24 English,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,France.24.sa,France 24,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,GMA.Life.TV.sa,GMA Life TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,GMA.News.TV.sa,GMA News TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,GMA.Pinoy.TV.sa,GMA Pinoy TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,H2.HD.sa,H2 HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,History.HD.sa,History HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV.Arabe.HD.sa,KTV Arabe HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV.Ethraa.HD.sa,KTV Ethraa HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV.Majlis.HD.sa,KTV Majlis HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV.Sport.HD.sa,KTV Sport HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV.Sport.Plus.HD.sa,KTV Sport Plus HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV1.HD.sa,KTV1 HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,KTV2.HD.sa,KTV2 HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Kapatid.TV5.sa,Kapatid TV5,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,MTV.00s.sa,MTV 00s,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,MTV.Live.HD.sa,MTV Live HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Madani.TV.sa,Madani TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Marina.TV.sa,Marina TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Moonbug.Kids.sa,Moonbug Kids,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Music.Now.sa,Music Now,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Myx.sa,Myx,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,NHK.World.TV.sa,NHK World TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Nick.Jr..sa,Nick Jr.,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,NickToons.HD.sa,NickToons HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Nickelodeon.HD.sa,Nickelodeon HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Comedy.sa,OSN TV Comedy,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Crime.sa,OSN TV Crime,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Kids.sa,OSN TV Kids,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Kidzone.sa,OSN TV Kidzone,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Mezze.sa,OSN TV Mezze,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Movies.Action.sa,OSN TV Movies Action,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Movies.Comedy.sa,OSN TV Movies Comedy,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Movies.Family.sa,OSN TV Movies Family,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Movies.Hollywood.sa,OSN TV Movies Hollywood,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Movies.Premiere.sa,OSN TV Movies Premiere,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.News.sa,OSN TV News,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Now.sa,OSN TV Now,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.One.sa,OSN TV One,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Showcase.Classics.sa,OSN TV Showcase Classics,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Showcase.sa,OSN TV Showcase,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Yahala.Aflam.sa,OSN TV Yahala Aflam,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Yahala.Bil.Arabi.sa,OSN TV Yahala Bil Arabi,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSN.TV.Yahala.sa,OSN TV Yahala,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSNtv.Movies.Horror.sa,OSNtv Movies Horror,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,OSNtv.Popup.Bourne.Every.Minute.sa,OSNtv Popup Bourne Every Minute,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,PBA.Rush.sa,PBA Rush,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Rusiya.Al.Yawm.sa,Rusiya Al Yawm,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sharjah.Sport.HD.sa,Sharjah Sport HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sharjah.TV.sa,Sharjah TV,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sharqiya.from.Kalba.sa,Sharqiya from Kalba,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sky.News.Arabia.HD.sa,Sky News Arabia HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sky.News.Arabia.sa,Sky News Arabia,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,Sky.News.HD.sa,Sky News HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,TFC.sa,TFC,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA1,TLC.HD.sa,TLC HD,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz
epgshare,SA2,EN:.Hikayat.Ba'ed.Alfasl.sa,EN: Hikayat Ba'ed Alfasl,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Al.Hisn.Channel.sa,EN: Al Hisn Channel,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.El-Podcasters.Channel.sa,EN: El-Podcasters Channel,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Fairuz.sa,EN: Fairuz,1345,85.0,0.0,Baqtoflak Bas,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Rabeh.Saqer.sa,EN: Rabeh Saqer,853,85.0,0.0,Sadeqni,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC.Masr.Drama.sa,EN: MBC Masr Drama,19,85.0,84.2,Bahar,Omai decides to tell her grandmother that her dad betrayed her mom. Timur apologises to his family and promises to put an end to the affair.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Sikkat.Safar.Channel.sa,EN: Sikkat Safar Channel,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Big.Time.Plus.sa,EN: Big Time Plus,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Red.Bull.TV.sa,EN: Red Bull TV,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Majid.Almohandis.sa,EN: Majid Almohandis,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Tarab.sa,EN: Tarab,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.El.Le'ba.Channel.sa,EN: El Le'ba Channel,46,85.0,93.5,El Le'ba: Level El Wahsh,Mazo and Waseem individually proceed with their plans to win Nisreen’s heart and slow each other down.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Aflam.sa,EN: Aflam,19,85.0,84.2,Messages From The Sea,"A freshly graduated physician leaves the world of medicine to become a fisherman in Alexandria, where encounters with the city’s locals bring meaning back to his life.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Maraya.Channel.sa,EN: Maraya Channel,35,85.0,91.4,Hakaya,Syrian satirical comedy star Yasser Al Azmeh and Syria’s top actors depict social problems the Arab world can relate to.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Mohammed.Abdu.sa,EN: Mohammed Abdu,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Movies.Action.sa,EN: Movies Action,18,85.0,83.3,Assault On VA-33,"When a veteran’s hospital is taken hostage by a group of armed terrorists, a decorated army man and PTSD sufferer becomes the only hope for his wife and the patients inside.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Abdul.Majeed.Abdullah.sa,EN: Abdul Majeed Abdullah,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Masrah.Masr.Channel.sa,EN: Masrah Masr Channel,23,85.0,87.0,Masrah Masr,Destiny.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Al.Asouf.Channel.sa,EN: Al Asouf Channel,40,85.0,92.5,Al Asouf,"As the tide of history shifts with the invasion of Kuwait and the Gulf War, the Al Tayans find themselves having to overcome bigger hurdles.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Bab.Al.Hara.Channel.sa,EN: Bab Al Hara Channel,104,85.0,99.0,Bab Al Hara,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.BIG.TIME.sa,EN: BIG TIME,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC.Extra.HD.sa,EN: SSC Extra HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC5.HD.sa,EN: SSC5 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC4.HD.sa,EN: SSC4 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC3.HD.sa,EN: SSC3 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC2.HD.sa,EN: SSC2 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC1.HD.sa,EN: SSC1 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Asharq.sa,EN: Asharq,184,85.0,55.4,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.Wanasa.sa,EN: Wanasa,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC3.sa,EN: MBC3,334,85.0,86.2,Ahlan Simsim,Jad's High-Flying Kite.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC.MAX.sa,EN: MBC MAX,87,85.0,79.3,Spider-Man: Homecoming,"After his experience with the Avengers, Peter returns home to his Aunt May. But when a new villain emerges, everything that he holds dear is threatened.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC.Action.sa,EN: MBC Action,136,85.0,86.8,Coppa Italia Highlights 2026/27: TBC,Highlights from the 2026/27 Coppa Italia.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.WIZZO.Esports.World.Cup.sa,EN: WIZZO Esports World Cup,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC.News.sa,EN: SSC News,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC.Extra.3.HD.sa,EN: SSC Extra 3 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC.Extra.2.HD.sa,EN: SSC Extra 2 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.SSC.Extra.1.HD.sa,EN: SSC Extra 1 HD,4,85.0,0.0,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC1.sa,EN: MBC1,122,85.0,77.9,Set Shabab,New Year's Eve.,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC.Masr.2.sa,EN: MBC Masr 2,135,85.0,57.0,Sok Ala Ekhwatak,"When Saadeh does as he pleases, Sharif loses his mind while Zeina warns Yousef about the latter. Later, Jude encounters an awkward situation at school.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC1.Iraq.sa,EN: MBC Iraq,171,85.0,63.2,TV guide is not available,,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,SA2,EN:.MBC1.Masr.sa,EN: MBC1 Masr,130,85.0,57.7,El Ragol El Abyad El Motawassit,"After a young, broke inventor tries to rob a rich businessman, the unlikely duo embarks on a series of comedic adventures that takes them all the way to the desert.",https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
epgshare,BEIN1,4K-HDR-200x200-1_AR.bein,4K-HDR-200x200-1_AR,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,4K-HDR-200x200-1_EN.bein,4K-HDR-200x200-1_EN,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,4k_DIGITAL_Mono_AR.bein,4k_DIGITAL_Mono_AR,33,62.5,0.0,Sunderland v Arsenal,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,4k_DIGITAL_Mono_EN.bein,4k_DIGITAL_Mono_EN,14,61.5,0.0,Main Race,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_1_AR.bein,Alkass_1_AR,15,13.0,0.0,دوري الدرجة الثانية القطري,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_1_EN.bein,Alkass_1_EN,15,13.0,0.0,Dawry Al Darajah Al Thanya Al Qatary,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_2_AR.bein,Alkass_2_AR,15,13.0,0.0,هورسيس إستوديو,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_2_EN.bein,Alkass_2_EN,15,13.0,0.0,Ostudio Al Khayl,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_3_AR.bein,Alkass_3_AR,10,13.0,0.0,دوري نجوم قطر,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_3_EN.bein,Alkass_3_EN,10,13.0,0.0,Dawry Nojom Qatar,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_4_AR.bein,Alkass_4_AR,10,13.0,0.0,دوري الدرجة الثانية القطري,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_4_EN.bein,Alkass_4_EN,10,13.0,0.0,Dawry Al Darajah Al Thanya Al Qatary,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_5_AR.bein,Alkass_5_AR,15,13.0,0.0,إستوديو الخيل,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_5_EN.bein,Alkass_5_EN,23,37.0,0.0,Qatar Stars League,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_6_AR.bein,Alkass_6_AR,13,13.0,0.0,دوري نجوم قطر,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_6_EN.bein,Alkass_6_EN,16,37.0,0.0,FIBA World Basketball,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_7_AR.bein,Alkass_7_AR,12,13.0,0.0,القلايل,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_7_EN.bein,Alkass_7_EN,17,37.0,0.0,Asian Beach Volleyball Championship,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_8_AR.bein,Alkass_8_AR,13,13.0,0.0,مربط الفرس,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,Alkass_8_EN.bein,Alkass_8_EN,15,37.0,0.0,Summary,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,NEWS_DIGITAL_Mono_AR.bein,NEWS_DIGITAL_Mono_AR,53,37.0,0.0,All,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,NEWS_DIGITAL_Mono_EN.bein,NEWS_DIGITAL_Mono_EN,53,37.0,0.0,All,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,NEW_beIN-SPORTS-MAX-05_AR.bein,NEW_beIN-SPORTS-MAX-05_AR,7,13.0,0.0,beIN Sports MAX,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,NEW_beIN-SPORTS-MAX-06_AR.bein,NEW_beIN-SPORTS-MAX-06_AR,7,13.0,0.0,beIN Sports MAX,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_DIGITAL_Mono_AR.bein,beIN_SPORTS1_DIGITAL_Mono_AR,49,61.3,0.0,Manchester City vs Sunderland,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_DIGITAL_Mono_EN.bein,beIN_SPORTS1_DIGITAL_Mono_EN,19,61.5,0.0,Sevilla vs Barcelona,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_ENGLISH_Digital_Mono_AR.bein,beIN_SPORTS1_ENGLISH_Digital_Mono_AR,34,61.0,0.0,Brighton vs Arsenal,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_ENGLISH_Digital_Mono_EN.bein,beIN_SPORTS1_ENGLISH_Digital_Mono_EN,20,61.5,0.0,Brighton vs Arsenal,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_FRENCH_Digital_Mono_AR.bein,beIN_SPORTS1_FRENCH_Digital_Mono_AR,0,0,0.0,,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS1_FRENCH_Digital_Mono_EN.bein,beIN_SPORTS1_FRENCH_Digital_Mono_EN,12,13.0,0.0,Ep 6 Inside Fra,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_DIGITAL_Mono_AR.bein,beIN_SPORTS2_DIGITAL_Mono_AR,14,37.0,0.0,India vs Uzbekistan,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_DIGITAL_Mono_EN.bein,beIN_SPORTS2_DIGITAL_Mono_EN,16,61.3,0.0,Opening Ceremony,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_ENGLISH_Digital_Mono_AR.bein,beIN_SPORTS2_ENGLISH_Digital_Mono_AR,37,62.3,0.0,Qualifying,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_ENGLISH_Digital_Mono_EN.bein,beIN_SPORTS2_ENGLISH_Digital_Mono_EN,15,63.5,0.0,Brazil vs Spain,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_FRENCH_Digital_Mono_AR.bein,beIN_SPORTS2_FRENCH_Digital_Mono_AR,11,13.0,0.0,St Etienne vs Metz,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS2_FRENCH_Digital_Mono_EN.bein,beIN_SPORTS2_FRENCH_Digital_Mono_EN,11,13.0,0.0,St Etienne vs Metz,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS3_DIGITAL_Mono_AR.bein,beIN_SPORTS3_DIGITAL_Mono_AR,37,62.0,0.0,TBA vs TBA,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS3_DIGITAL_Mono_EN.bein,beIN_SPORTS3_DIGITAL_Mono_EN,25,62.5,0.0,TBA vs TBA,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS4_DIGITAL_Mono_AR.bein,beIN_SPORTS4_DIGITAL_Mono_AR,15,38.8,0.0,Malaysia vs Chinese Taipei,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS4_DIGITAL_Mono_EN.bein,beIN_SPORTS4_DIGITAL_Mono_EN,11,63.3,0.0,Deportivo La Coruna vs Real Betis,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS5_DIGITAL_Mono_AR.bein,beIN_SPORTS5_DIGITAL_Mono_AR,18,38.0,0.0,Beach Volleyball,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
epgshare,BEIN1,beIN_SPORTS5_DIGITAL_Mono_EN.bein,beIN_SPORTS5_DIGITAL_Mono_EN,18,61.5,0.0,Hong Kong vs Thailand,,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
